Date,Time,City,Location,Latitude,Longitude,Direction,Type,Lanes_Blocked,Involved,Hour,DayOfWeek,Month,Year,YearMonth,Incident_Category
2018-10-20,6:12 AM,Quezon City,AURORA KATIPUNAN FLYOVER,14.631692,121.074217,NB,VEHICULAR ACCIDENT,1.0,2 TRUCKS,6.0,Saturday,10,2018,2018-10,Accident
2018-10-20,6:40 AM,Makati City,EDSA AYALA TUNNEL,14.550028,121.029058,NB,VEHICULAR ACCIDENT,1.0,TAXI AND CAR,6.0,Saturday,10,2018,2018-10,Accident
2018-10-20,7:16 AM,Quezon City,AURORA PSBA,14.630829,121.072355,WB,VEHICULAR ACCIDENT,1.0,SUV AND UV EXPRESS,7.0,Saturday,10,2018,2018-10,Accident
2018-10-21,10:50 AM,Mandaluyong,EDSA BONI,14.574014000000002,121.04841,SB,VEHICULAR ACCIDENT,1.0,BUS AND SUV,10.0,Sunday,10,2018,2018-10,Accident
2018-10-21,10:53 AM,Pasig City,MARCOS HIGHWAY SAN ROQUE,14.621018,121.102568,WB,VEHICULAR ACCIDENT,1.0,CAR AND TRUCK,10.0,Sunday,10,2018,2018-10,Accident
2018-10-21,1:33 AM,Mandaluyong,EDSA RELIANCE,14.576702,121.050365,SB,VEHICULAR ACCIDENT,1.0,2 CARS,1.0,Sunday,10,2018,2018-10,Accident
2018-10-21,2:10 PM,Quezon City,EDSA SANTOLAN FLYOVER,14.609768,121.055583,NB,STALLED CAR DUE TO MECHANICAL PROBLEM,1.0,CAR,14.0,Sunday,10,2018,2018-10,Stalled Vehicle
2018-10-21,4:17 PM,Mandaluyong,ORTIGAS CONNECTICUT,14.599634,121.049747,EB,VEHICULAR ACCIDENT,1.0,CAR AND PEDESTRIAN,16.0,Sunday,10,2018,2018-10,Accident
2018-10-21,5:28 PM,Makati City,C5 KALAYAAN,14.556079,121.062936,NB,VEHICULAR ACCIDENT,1.0,SUV AND CAR,17.0,Sunday,10,2018,2018-10,Accident
2018-10-21,6:17 PM,Quezon City,EDSA SM NORTH,14.662621,121.0664,NB,STALLED BUS DUE TO MECHANICAL PROBLEM,1.0,BUS,18.0,Sunday,10,2018,2018-10,Stalled Vehicle
2018-10-21,6:23 PM,Mandaluyong,EDSA PIONEER,14.572454,121.047299,NB,VEHICULAR ACCIDENT,1.0,2 CARS,18.0,Sunday,10,2018,2018-10,Accident
2018-10-21,7:00 PM,Quezon City,EDSA TIMOG,14.63291,121.044944,NB,VEHICULAR ACCIDENT,1.0,AUV AND MOTORCYCLE,19.0,Sunday,10,2018,2018-10,Accident
2018-10-21,7:31 PM,Makati City,EDSA GUADALUPE,14.566348,121.045356,NB,VEHICULAR ACCIDENT,2.0,AUV AND MOTORCYCLE,19.0,Sunday,10,2018,2018-10,Accident
2018-10-21,7:45 PM,Quezon City,NORTH AVE. MINDANAO,14.654565,121.035178,,VEHICULAR ACCIDENT,2.0,2 SUV,19.0,Sunday,10,2018,2018-10,Accident
2018-10-21,7:52 PM,Mandaluyong,EDSA ORTIGAS,14.586681,121.056314,NB,VEHICULAR ACCIDENT,1.0,AUV AND CAR,19.0,Sunday,10,2018,2018-10,Accident
2018-10-22,8:20 AM,Pasig City,C5 ORTIGAS FLYOVER,14.589706,121.079945,SB,STALLED VAN DUE TO MECHANICAL PROBLEM,1.0,VAN,8.0,Monday,10,2018,2018-10,Stalled Vehicle
2018-10-22,9:48 AM,Quezon City,MMDA ALERT: Rallyist at EDSA gate 2 Aguinaldo as of 9:48 AM. more or less 60 pax 1 lane occupied. PNP on site. #mmda,14.606095000000002,121.057183,,RALLYIST,1.0,60 PAX,9.0,Monday,10,2018,2018-10,Other
2018-10-22,10:10 AM,Makati City,EDSA AYALA TUNNEL,14.550028,121.029058,NB,VEHICULAR ACCIDENT,1.0,SUV AND PICK-UP,10.0,Monday,10,2018,2018-10,Accident
2018-10-22,10:24 AM,Quezon City,EDSA MONTE DE PIEDAD ST.,14.62385,121.049123,SB,STALLED CAR DUE TO MECHANICAL PROBLEM,1.0,CAR,10.0,Monday,10,2018,2018-10,Stalled Vehicle
2018-10-22,10:33 AM,Makati City,EDSA BUENDIA AVE.,14.554949,121.034967,NB,STALLED CAR DUE TO MECHANICAL PROBLEM,1.0,CAR,10.0,Monday,10,2018,2018-10,Stalled Vehicle
2018-10-22,10:37 AM,Makati City,EDSA BUENDIA AVE.,14.554949,121.034967,SB,STALLED CLOSED VAN DUE TO FLAT TIRE,1.0,CLOSED VAN,10.0,Monday,10,2018,2018-10,Stalled Vehicle
2018-10-22,10:59 AM,Quezon City,EDSA MAIN AVE.,14.61366,121.053801,NB,STALLED TAXI DUE TO MECHANICAL PROBLEM,1.0,TAXI,10.0,Monday,10,2018,2018-10,Stalled Vehicle
2018-10-22,10:59 AM,Makati City,EDSA GUADALUPE,14.566348,121.045356,NB,STALLED BUS DUE TO MECHANICAL PROBLEM,1.0,BUS,10.0,Monday,10,2018,2018-10,Stalled Vehicle
2018-10-22,11:22 AM,Quezon City,C5 KATIPUNAN AVE.,14.630056,121.074079,NB,VEHICULAR ACCIDENT,1.0,SUV AND TRUCK,11.0,Monday,10,2018,2018-10,Accident
2018-10-22,11:25 AM,Makati City,EDSA GUADALUPE,14.566348,121.045356,NB,STALLED TAXI DUE TO MECHANICAL PROBLEM,1.0,TAXI,11.0,Monday,10,2018,2018-10,Stalled Vehicle
2018-10-22,11:35 AM,Quezon City,EDSA MAIN AVE.,14.61366,121.053801,SB,VEHICULAR ACCIDENT,1.0,BUS AND CAR,11.0,Monday,10,2018,2018-10,Accident
2018-10-22,12:20 PM,Mandaluyong,EDSA GUADIX,14.589432,121.057243,NB,STALLED BUS DUE TO MECHANICAL PROBLEM,1.0,BUS,12.0,Monday,10,2018,2018-10,Stalled Vehicle
2018-10-22,12:20 PM,Pasig City,ORTIGAS MERALCO,14.588871,121.065865,SB,VEHICULAR ACCIDENT,1.0,INNOVA AND MC,12.0,Monday,10,2018,2018-10,Accident
2018-10-22,12:53 PM,Quezon City,SANTOLAN FLYOVER,14.609768,121.055583,SB,VEHICULAR ACCIDENT,1.0,SUV AND CAR,12.0,Monday,10,2018,2018-10,Accident
2018-10-22,1:26 PM,Pasig City,ORTIGAS CORINTHIAN,14.59069,121.06151,WB,VEHICULAR ACCIDENT,1.0,BUS AND VAN,13.0,Monday,10,2018,2018-10,Accident
2018-10-22,2:54 PM,Pasig City,"C5, LANUZA AVE.",14.577625,121.073462,NB,VEHICULAR ACCIDENT,2.0,TRUCK AND CAR,14.0,Monday,10,2018,2018-10,Accident
2018-10-22,3:14 PM,Quezon City,EDSA BALINTAWAK,14.657414,121.003896,SB,VEHICULAR ACCIDENT,1.0,PUJ AND MOTORCYCLE,15.0,Monday,10,2018,2018-10,Accident
2018-10-22,3:37 PM,Pasig City,"C5, LANUZA AVE.",14.577625,121.073462,SB,STALLED TRUCK DUE TO MECHANICAL PROBLEM,1.0,TRUCK,15.0,Monday,10,2018,2018-10,Stalled Vehicle
2018-10-22,3:38 PM,Makati City,EDSA GUADALUPE,14.566348,121.045356,NB,MULTIPLE COLLISION,2.0,"AUV, CAR AND SUV",15.0,Monday,10,2018,2018-10,Accident
2018-10-22,4:08 PM,Quezon City,C5 CALLE INDUSTRIA,14.605472,121.079122,NB,VEHICULAR ACCIDENT,1.0,CAR AND MOTORCYCLE,16.0,Monday,10,2018,2018-10,Accident
2018-10-22,4:35 PM,Mandaluyong,EDSA STARMALL,14.582431,121.054467,SB,"MMDA ALERT: Stalled pick-up due to mechanical problem at EDSA Starmall SB as of 4:35 PM. 1 lane occupied, MMDA enforcer on site. #mmda",1.0,PICK-UP,16.0,Monday,10,2018,2018-10,Stalled Vehicle
2018-10-22,4:46 PM,Quezon City,QUEZON AVE. TUNNEL,14.628351,121.013365,EB,VEHICULAR ACCIDENT,1.0,CAR AND TAXI,16.0,Monday,10,2018,2018-10,Accident
2018-10-22,4:57 PM,Mandaluyong,EDSA ORTIGAS FLYOVER,14.586681,121.056314,NB,STALLED CAR DUE TO MECHANICAL PROBLEM,1.0,CAR,16.0,Monday,10,2018,2018-10,Stalled Vehicle
2018-10-22,5:45 PM,Quezon City,C5 CAPITOL HILLS,14.663162,121.074267,NB,VEHICULAR ACCIDENT,1.0,CAR AND MOTORCYCLE,17.0,Monday,10,2018,2018-10,Accident
2018-10-22,8:30 PM,Quezon City,C5 TANDANG SORA CAPITOL HILLS,14.663322,121.074196,NB,STALLED MIXER DUE TO MECHANICAL PROBLEM,1.0,MIXER,20.0,Monday,10,2018,2018-10,Stalled Vehicle
2018-10-22,8:32 PM,Quezon City,COMMONWEALTH TANDANG SORA,14.66371,121.068008,EB,VEHICULAR ACCIDENT,2.0,TAXI AND TRUCK,20.0,Monday,10,2018,2018-10,Accident
2018-10-22,10:02 PM,Mandaluyong,EDSA SHAW,14.581153,121.053565,SB,VEHICULAR ACCIDENT,1.0,MC AND AUV,22.0,Monday,10,2018,2018-10,Accident
2018-10-22,10:48 PM,Quezon City,C.P. GARCIA KATIPUNAN,14.648274,121.074353,NB,STALLED CAR DUE TO MECHANICAL PROBLEM,1.0,CAR,22.0,Monday,10,2018,2018-10,Stalled Vehicle
2018-10-22,12:03 AM,Mandaluyong,EDSA ORTIGAS EDSA SHRINE,14.586681,121.056314,EB,VEHICULAR ACCIDENT,1.0,2 TRUCKS,0.0,Monday,10,2018,2018-10,Accident
2018-10-22,1:00 AM,Pasig City,C5 B.ILOG FLYOVER,14.564141,121.069619,NB,MMDA ALERT: Stalled truck (mixer) due to flat tire at C5 B.Ilog after F/O NB as of 1:00 AM. 1 lane occupied. MMDA on site. #mmda,1.0,MMDA ALERT: Stalled truck (mixer) due to flat tire at C5 B.Ilog after F/O NB as of 1:00 AM. 1 lane occupied. MMDA on site. #mmda,1.0,Monday,10,2018,2018-10,Stalled Vehicle
2018-10-22,7:22 AM,Quezon City,KATIPUNAN MIRIAM,14.644291,121.074626,SB,VEHICULAR ACCIDENT,1.0,CAR AND PICK-UP,7.0,Monday,10,2018,2018-10,Accident
2018-10-22,7:30 AM,Makati City,EDSA AYALA,14.550028,121.029058,SB,MULTIPLE COLLISION,2.0,CAR BUS AND SUV,7.0,Monday,10,2018,2018-10,Accident
2018-10-22,7:31 AM,Quezon City,EDSA AGUINALDO GATE 3,14.605745,121.057513,NB,STALLED CAR DUE TO MECHANICAL PROBLEM,1.0,CAR,7.0,Monday,10,2018,2018-10,Stalled Vehicle
2018-10-22,7:32 AM,Quezon City,COMMO TECHNOHUB,14.656444,121.056948,WB,VEHICULAR ACCIDENT,1.0,MC AND PUJ,7.0,Monday,10,2018,2018-10,Accident
2018-10-22,7:35 AM,Quezon City,KATIPUNAN ATENEO,14.638481,121.07453999999998,NB,VEHICULAR ACCIDENT,1.0,AUV AND VAN,7.0,Monday,10,2018,2018-10,Accident
2018-10-22,7:36 AM,Quezon City,COMMONWELATH ST. PETER CHURCH,14.681781,121.084853,EB,VEHICULAR ACCIDENT,1.0,AUV AND CAR,7.0,Monday,10,2018,2018-10,Accident
2018-10-23,8:22 AM,Mandaluyong,EDSA MEGAMALL,14.584488,121.055562,NB,STALLED BUS DUE TO MECHANICAL PROBLEM,1.0,BUS,8.0,Tuesday,10,2018,2018-10,Stalled Vehicle
2018-10-23,8:35 AM,Makati City,EDSA GUADALUPE,14.566348,121.045356,SB,MULTIPLE COLLISION,2.0,3 BUSES,8.0,Tuesday,10,2018,2018-10,Accident
2018-10-23,9:34 AM,Quezon City,EDSA ARAYAT,14.619581,121.051019,SB,VEHICULAR ACCIDENT,1.0,CAR AND MC,9.0,Tuesday,10,2018,2018-10,Accident
2018-10-23,9:50 AM,Pasig City,C5 ORTIGAS FLYOVER,14.589706,121.079945,NB,STALLED SUV DUE TO MECHANICAL PROBLEM,1.0,SUV,9.0,Tuesday,10,2018,2018-10,Stalled Vehicle
2018-10-23,10:03 AM,Quezon City,EDSA TIMOG AVE.,14.63291,121.044944,SB,HIT AND RUN,1.0,MC AND TAXI,10.0,Tuesday,10,2018,2018-10,Other
2018-10-23,10:06 AM,Quezon City,J.P. RIZAL AURORA BLVD.,14.629395,121.069385,EB,VEHICULAR ACCIDENT,1.0,MC AND VAN,10.0,Tuesday,10,2018,2018-10,Accident
2018-10-23,12:45 PM,Quezon City,C5 STATION 12,14.607847,121.07816499999998,SB,VEHICULAR ACCIDENT,1.0,MOTORCYCLE SELF ACCIDENT,12.0,Tuesday,10,2018,2018-10,Accident
2018-10-23,12:55 PM,Quezon City,AURORA TUNNEL,14.621564,121.050149,SB,VEHICULAR ACCIDENT,1.0,AUV AND CAR,12.0,Tuesday,10,2018,2018-10,Accident
2018-10-23,1:13 PM,Pasig City,C5 LANUZA,14.577625,121.073462,NB,VEHICULAR ACCIDENT,1.0,TRUCK AND MC,13.0,Tuesday,10,2018,2018-10,Accident
2018-10-23,1:25 PM,Quezon City,MINDANAO QUIRINO TUNNEL,14.690471,121.027813,NB,SELF ACCIDENT,1.0,TOW TRUCK,13.0,Tuesday,10,2018,2018-10,Accident
2018-10-23,2:29 PM,Mandaluyong,EDSA ORTIGAS,14.586681,121.056314,WB,VEHICULAR ACCIDENT,2.0,CLOSED VAN AND VAN,14.0,Tuesday,10,2018,2018-10,Accident
2018-10-23,2:12 PM,Quezon City,11TH JAMBOREE TIMOG AVE.,14.633476000000002,121.04173,NB,ONGOING DPWH ROAD REBLOCKING,1.0,,14.0,Tuesday,10,2018,2018-10,Other
2018-10-23,2:45 PM,Mandaluyong,ORTIGAS CONNECTICUT,14.599634,121.049747,EB,STALLED DUMP TRUCK DUE TO MECHANICAL PROBLEM,1.0,DUMP TRUCK,14.0,Tuesday,10,2018,2018-10,Stalled Vehicle
2018-10-23,3:27 PM,Mandaluyong,EDSA SHAW TUNNEL,14.581153,121.053565,NB,STALLED TAXI DUE TO MECHANICAL PROBLEM,1.0,TAXI,15.0,Tuesday,10,2018,2018-10,Stalled Vehicle
2018-10-23,5:08 PM,Pasig City,C5 LANUZA,14.577625,121.073462,NB,MULTIPLE COLLISION,1.0,DELIVERY VAN TAXI AND CLOSED VAN,17.0,Tuesday,10,2018,2018-10,Accident
2018-10-23,5:29 PM,Quezon City,COMMONWEALTH SHOPWISE,14.676778,121.082556,EB,VEHICULAR ACCIDENT,1.0,2 BUSES,17.0,Tuesday,10,2018,2018-10,Accident
2018-10-23,5:59 PM,Quezon City,EDSA MAIN AVE.,14.61366,121.053801,NB,STALLED BUS DUE TO MECHANICAL PROBLEM,1.0,BUS,17.0,Tuesday,10,2018,2018-10,Stalled Vehicle
2018-10-23,6:30 PM,Quezon City,EDSA MAIN AVE.,14.61366,121.053801,SB,VEHICULAR ACCIDENT,2.0,2 BUSES,18.0,Tuesday,10,2018,2018-10,Accident
2018-10-23,6:45 PM,Quezon City,MINDANAO AVE. TANDANG SORA,14.677102,121.03219,SB,VEHICULAR ACCIDENT,2.0,CAR AND PUJ,18.0,Tuesday,10,2018,2018-10,Accident
2018-10-23,6:49 PM,Mandaluyong,EDSA SHAW TUNNEL,14.581153,121.053565,NB,STALLED TAXI DUE TO MECHANICAL PROBLEM,1.0,TAXI,18.0,Tuesday,10,2018,2018-10,Stalled Vehicle
2018-10-23,8:06 PM,Quezon City,EDSA MUÑOZ,14.657668,121.017212,NB,VEHICULAR ACCIDENT,2.0,AUV AND CAR,20.0,Tuesday,10,2018,2018-10,Accident
2018-10-23,3:26 AM,Quezon City,COMMONWEALTH LUZON,14.66533,121.070469,WB,VEHICULAR ACCIDENT,1.0,PICK-UP AND MC,3.0,Tuesday,10,2018,2018-10,Accident
2018-10-23,4:53 AM,Quezon City,EDSA NEW YORK,14.625695,121.048294,NB,VEHICULAR ACCIDENT,1.0,VAN AND ELF TRUCK,4.0,Tuesday,10,2018,2018-10,Accident
2018-10-23,6:10 AM,Quezon City,EDSA PARAMOUNT,14.655615,121.029875,SB,VEHICULAR ACCIDENT,1.0,TAXI AND MC,6.0,Tuesday,10,2018,2018-10,Accident
2018-10-23,6:26 AM,Mandaluyong,ORTIGAS LASALLE 2 CARS,14.595455,121.055378,WB,VEHICULAR ACCIDENT,1.0,,6.0,Tuesday,10,2018,2018-10,Accident
2018-10-23,6:18 AM,Quezon City,COMMONWEALTH LUZON,14.66533,121.070469,WB,VEHICULAR ACCIDENT,1.0,BUS AND CAR,6.0,Tuesday,10,2018,2018-10,Accident
2018-10-23,6:28 AM,San Juan,ORTIGAS WILSON,14.601078,121.047888,EB,STALLED DUMP TRUCK DUE TO MECHANICAL PROBLEM,1.0,DUMP TRUCK,6.0,Tuesday,10,2018,2018-10,Stalled Vehicle
2018-10-23,7:22 AM,Quezon City,EDSA MAIN AVE.,14.61366,121.053801,SB,VEHICULAR ACCIDENT,1.0,AUV AND CAR,7.0,Tuesday,10,2018,2018-10,Accident
2018-10-23,7:29 AM,Mandaluyong,EDSA HIGHWAY 54,14.584119,121.055076,SB,VEHICULAR ACCIDENT,1.0,AUV AND AMBULANCE,7.0,Tuesday,10,2018,2018-10,Accident
2018-10-23,7:34 AM,Quezon City,ORTIGAS ROBINSONS,14.592515,121.058225,EB,STALLED CAR DUE TO MECHANICAL PROBLEM,1.0,CAR,7.0,Tuesday,10,2018,2018-10,Stalled Vehicle
2018-10-23,7:37 AM,Pasig City,C5 ORTIGAS FLYOVER,14.589706,121.079945,SB,VEHICULAR ACCIDENT,1.0,2 MC'S,7.0,Tuesday,10,2018,2018-10,Accident
2018-10-24,8:33 AM,Marikina,MARCOS HIGHWAY LRT SANTOLAN,14.622242000000002,121.086405,EB,STALLED PUJ DUE TO MECHANICAL PROBLEM,1.0,PUJ,8.0,Wednesday,10,2018,2018-10,Stalled Vehicle
2018-10-24,8:53 AM,Quezon City,EDSA AURORA BLVD.,14.621564,121.050149,NB,VEHICULAR ACCIDENT,0.0,TAXI AND BICYCLE,8.0,Wednesday,10,2018,2018-10,Accident
2018-10-24,9:10 AM,Quezon City,ATENEO KATIPUNAN,14.638481,121.07453999999998,SB,VEHICULAR ACCIDENT,1.0,MC AND TRUCK,9.0,Wednesday,10,2018,2018-10,Accident
2018-10-24,9:14 AM,Quezon City,KATIPUNAN C.P. GARCIA,14.648274,121.074353,SB,VEHICULAR ACCIDENT,1.0,2 CARS,9.0,Wednesday,10,2018,2018-10,Accident
2018-10-24,9:52 AM,Quezon City,MINDANAO ROAD 3,14.66394,121.036502,SB,VEHICULAR ACCIDENT,1.0,MC AND CAR,9.0,Wednesday,10,2018,2018-10,Accident
2018-10-24,9:55 AM,Mandaluyong,EDSA SHAW TUNNEL,14.581153,121.053565,NB,STALLED AMBULANCE DUE TO MECHANICAL PROBLEM,1.0,AMBULANCE,9.0,Wednesday,10,2018,2018-10,Stalled Vehicle
2018-10-24,10:20 AM,Quezon City,QUEZON AVE. AGHAM,14.646323,121.040861,EB,VEHICULAR ACCIDENT,1.0,PUJ AND SUV,10.0,Wednesday,10,2018,2018-10,Accident
2018-10-24,10:22 AM,Quezon City,KATIPUNAN C.P. GARCIA,14.648274,121.074353,SB,VEHICULAR ACCIDENT,1.0,2 SUV,10.0,Wednesday,10,2018,2018-10,Accident
2018-10-24,10:25 AM,Quezon City,EDSA P. TUAZON,14.616404,121.052548,NB,STALLED BUS DUE TO MECHANICAL PROBLEM,1.0,BUS,10.0,Wednesday,10,2018,2018-10,Stalled Vehicle
2018-10-24,11:02 AM,Makati City,EDSA GUADALUPE PET PLANS,14.566348,121.045356,SB,VEHICULAR ACCIDENT,1.0,AUV AND CAR,11.0,Wednesday,10,2018,2018-10,Accident
2018-10-24,11:07 AM,Mandaluyong,EDSA PIONEER,14.572454,121.047299,NB,VEHICULAR ACCIDENT,1.0,2 CARS,11.0,Wednesday,10,2018,2018-10,Accident
2018-10-24,11:12 AM,Quezon City,C-5 EASTWOOD,14.60731,121.078581,NB,SELF ACCIDENT,1.0,MC,11.0,Wednesday,10,2018,2018-10,Accident
2018-10-24,12:30 PM,Quezon City,EDSA TIMOG,14.63291,121.044944,SB,VEHICULAR ACCIDENT,1.0,2 BUSES,12.0,Wednesday,10,2018,2018-10,Accident
2018-10-24,3:10 PM,Pasig City,C5 JOE BORRIS ST.,14.571276,121.071436,NB,VEHICULAR ACCIDENT,1.0,CAR AND VAN,15.0,Wednesday,10,2018,2018-10,Accident
2018-10-24,3:37 PM,Makati City,EDSA GUADALUPE BRIDGE,14.56849,121.045986,NB,STALLED TAXI DUE TO MECHANICAL PROBLEM,1.0,TAXI,15.0,Wednesday,10,2018,2018-10,Stalled Vehicle
2018-10-24,3:38 PM,Marikina,MARCOS HIGHWAY BARANGKA,14.629094,121.080009,NB,VEHICULAR ACCIDENT,1.0,MOTROCYCLE AND PUJ,15.0,Wednesday,10,2018,2018-10,Accident
2018-10-24,3:34 PM,Quezon City,COMMONWEALTH FAIRLANE,14.706549,121.067173,EB,STALLED BUS DUE TO MECHANICAL PROBLEM,1.0,BUS,15.0,Wednesday,10,2018,2018-10,Stalled Vehicle
2018-10-24,4:04 PM,Mandaluyong,EDSA SHAW BLVD. TUNNEL,14.581153,121.053565,NB,VEHICULAR ACCIDENT,1.0,CAR AND SUV,16.0,Wednesday,10,2018,2018-10,Accident
2018-10-24,3:57 PM,Quezon City,A. BONIFACIO 7TH AVE.,14.64689,120.995052,SB,STALLED VAN DUE TO MECHANICAL PROBLEM,1.0,VAN,15.0,Wednesday,10,2018,2018-10,Stalled Vehicle
2018-10-24,5:16 PM,Quezon City,N. DOMINGO GILMORE,14.611783,121.035935,WB,VEHICULAR ACCIDENT,1.0,2-VAN,17.0,Wednesday,10,2018,2018-10,Accident
2018-10-24,5:16 PM,Quezon City,N. DOMINGO GILMORE,14.611783,121.035935,WB,VEHICULAR ACCIDENT,1.0,2-AUV,17.0,Wednesday,10,2018,2018-10,Accident
2018-10-24,5:30 PM,Mandaluyong,EDSA MEGAMALL,14.584488,121.055562,NB,VEHICULAR ACCIDENT,1.0,2 CARS,17.0,Wednesday,10,2018,2018-10,Accident
2018-10-24,6:02 PM,Mandaluyong,EDSA STARMALL,14.582431,121.054467,SB,VEHICULAR ACCIDENT,0.0,2 BUSES,18.0,Wednesday,10,2018,2018-10,Accident
2018-10-24,7:21 PM,Pasig City,C5 LANUZA,14.577625,121.073462,NB,VEHICULAR ACCIDENT,1.0,SUV AND PICK-UP,19.0,Wednesday,10,2018,2018-10,Accident
2018-10-24,7:25 PM,Quezon City,ARANETA AURORA BLVD.,14.622713,121.052651,SB,VEHICULAR ACCIDENT,1.0,2 CARS,19.0,Wednesday,10,2018,2018-10,Accident
2018-10-24,7:25 PM,Quezon City,ARANETA AURORA BLVD.,14.622713,121.052651,SB,VEHICULAR ACCIDENT,1.0,2 CARS,19.0,Wednesday,10,2018,2018-10,Accident
2018-10-24,7:46 PM,Quezon City,EDSA MUÑOZ,14.657668,121.017212,SB,VEHICULAR ACCIDENT,1.0,UV AND FX,19.0,Wednesday,10,2018,2018-10,Accident
2018-10-24,8:39 PM,Pasay City,MIA DOMESTIC,14.527246,120.999696,EB,VEHICULAR ACCIDENT,1.0,VAN AND MOTORCYCLE,20.0,Wednesday,10,2018,2018-10,Accident
2018-10-24,10:44 PM,Mandaluyong,EDSA MEGAMALL,14.584488,121.055562,NB,VEHICULAR ACCIDENT,1.0,2 BUSES,22.0,Wednesday,10,2018,2018-10,Accident
2018-10-24,11:29 PM,Makati City,EDSA ESTRELLA,14.559818,121.040737,NB,VEHICULAR ACCIDENT,0.0,2 CARS,23.0,Wednesday,10,2018,2018-10,Accident
2018-10-24,12:28 AM,Quezon City,EDSA POVEDA,14.591056,121.057723,NB,STALLED SUV DUE TO MECHANICAL PROBLEM,0.0,SUV,0.0,Wednesday,10,2018,2018-10,Stalled Vehicle
2018-10-24,2:10 AM,Quezon City,EDSA P. TUAZON,14.616404,121.052548,NB,VEHICULAR ACCIDENT,1.0,2 BUSES,2.0,Wednesday,10,2018,2018-10,Accident
2018-10-24,5:22 AM,Quezon City,C5 CALLE INDUSTRIA,14.605472,121.079122,SB,VEHICULAR ACCIDENT,1.0,TRUCK AND CAR,5.0,Wednesday,10,2018,2018-10,Accident
2018-10-24,7:38 AM,Pasig City,C5 BAGONG ILOG,14.564141,121.069619,SB,VEHICULAR ACCIDENT,1.0,AUV AND CAR,7.0,Wednesday,10,2018,2018-10,Accident
2018-10-25,8:26 AM,Quezon City,EDSA AURORA TUNNEL,14.621564,121.050149,SB,STALLED VEHICLE DUE TO MECHANICAL PROBLEM,1.0,VEHICLE,8.0,Thursday,10,2018,2018-10,Stalled Vehicle
2018-10-25,8:50 AM,Manila,STA. MONICA US EMBASSY,14.57505,120.979995,NB,VEHICULAR ACCIDENT,1.0,2 MCS,8.0,Thursday,10,2018,2018-10,Accident
2018-10-25,9:31 AM,Quezon City,EDSA KFC CONNECTICUT ST.,14.60259,121.058875,SB,VEHICULAR ACCIDENT,1.0,CAR AND VAN,9.0,Thursday,10,2018,2018-10,Accident
2018-10-25,9:49 AM,Quezon City,WELCOME ROTONDA,14.617787,121.00172,WB,VEHICULAR ACCIDENT,1.0,BUS AND CAR,9.0,Thursday,10,2018,2018-10,Accident
2018-10-25,9:55 AM,Mandaluyong,EDSA SHAW BLVD.,14.581153,121.053565,NB,VEHICULAR ACCIDENT,1.0,VAN AND MC,9.0,Thursday,10,2018,2018-10,Accident
2018-10-25,10:07 AM,Quezon City,WEST AVE.,14.646357,121.027984,WB,VEHICULAR ACCIDENT,1.0,TAXI AND MC,10.0,Thursday,10,2018,2018-10,Accident
2018-10-25,10:24 AM,Quezon City,C5 LIBIS,14.603015,121.079256,SB,VEHICULAR ACCIDENT,1.0,2 CAR,10.0,Thursday,10,2018,2018-10,Accident
2018-10-25,10:45 AM,Mandaluyong,EDSA ORTIGAS FLYOVER,14.586681,121.056314,SB,VEHICULAR ACCIDENT,1.0,BUS AND VAN,10.0,Thursday,10,2018,2018-10,Accident
2018-10-25,11:00 AM,Quezon City,SANTOLAN FLYOVER,14.609768,121.055583,SB,STALLED SUV DUE TO FLAT TIRE,1.0,SUV,11.0,Thursday,10,2018,2018-10,Stalled Vehicle
2018-10-25,11:40 AM,Quezon City,EDSA SANTOLAN MRT,14.609768,121.055583,SB,VEHICULAR ACCIDENT,1.0,BUS AND CAR,11.0,Thursday,10,2018,2018-10,Accident
2018-10-25,11:57 AM,Manila,LACSON FB FAJARDO,14.607501999999998,120.994946,SB,VEHICULAR ACCIDENT,2.0,MONTERO,11.0,Thursday,10,2018,2018-10,Accident
2018-10-25,12:33 PM,Pasig City,C5 BAGONG ILOG,14.564141,121.069619,SB,VEHICULAR ACCIDENT,1.0,CAR AND DELIVERY VAN,12.0,Thursday,10,2018,2018-10,Accident
2018-10-25,12:51 PM,Quezon City,EDSA MAIN AVE.,14.61366,121.053801,SB,VEHICULAR ACCIDENT,1.0,CAR AND BUS,12.0,Thursday,10,2018,2018-10,Accident
2018-10-25,12:52 PM,Quezon City,C5 STATION 12,14.607847,121.07816499999998,SB,VEHICULAR ACCIDENT,1.0,MC AND AUV,12.0,Thursday,10,2018,2018-10,Accident
2018-10-25,3:04 PM,,MABINI BRIDGE,14.595824,121.001403,SB,STALLED TRAILER TRUCK DUE TO MECHANICAL PROBLEM,1.0,TRAILER TRUCK,15.0,Thursday,10,2018,2018-10,Stalled Vehicle
2018-10-25,4:00 PM,Quezon City,A. BONIFACIO SELECTA DRIVE,14.647968,120.995523,SB,MULTIPLE COLLISION,1.0,TRUCK CRANE VAN AND PICK UP,16.0,Thursday,10,2018,2018-10,Accident
2018-10-25,3:50 PM,Quezon City,ELLIPTICAL ROAD NHA,14.649706,121.051816,,VEHICULAR ACCIDENT,1.0,2 VAN,15.0,Thursday,10,2018,2018-10,Accident
